visitorid,ses_rec,ses_rec_avg,user_rec,ses_n,ses_n_r,int_n,int_n_r,tran_n,tran_n_r,rev_sum,rev_sum_r,major_spend_r,int_cat_n_avg,int_itm_n_avg,ses_mo_avg,ses_ho_avg,ses_wknd_r,ses_len_avg,time_to_int,time_to_tran,target
368673,61.0,61.0,61.0,1.0,0.01639344262295082,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,13.0,0.0,0.0,0.0,-1.0,1.0
370681,17.0,0.0,17.0,2.0,0.11764705882352941,4.0,2.0,2.0,1.0,68160.0,34080.0,0.5,1.0,1.0,7.0,10.0,0.0,15.416666666666666,7.708333333333333,0.0,1.0
370863,93.0,93.0,93.0,1.0,0.010752688172043012,2.0,2.0,1.0,1.0,336600.0,336600.0,1.0,1.0,1.0,5.0,11.0,1.0,14.883333333333333,7.441666666666666,0.0,1.0
371482,97.0,97.0,97.0,1.0,0.010309278350515464,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,18.0,0.0,0.0,0.0,-1.0,1.0
371644,48.0,48.0,48.0,1.0,0.020833333333333332,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,17.0,0.0,0.0,0.0,-1.0,1.0
371700,27.0,3.0,30.0,2.0,0.06666666666666667,3.0,1.5,2.0,1.0,181680.0,90840.0,1.0,1.0,1.0,7.0,17.5,0.5,2.9833333333333334,1.988888888888889,0.0,1.0
371711,16.0,0.0,16.0,2.0,0.125,2.0,1.0,1.0,0.5,119880.0,59940.0,0.5,1.0,1.0,8.0,14.0,1.0,0.0,0.0,0.0,1.0
371730,87.0,87.0,87.0,1.0,0.011494252873563218,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,13.0,0.0,0.0,0.0,-1.0,1.0
372666,47.0,47.0,47.0,1.0,0.02127659574468085,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,12.0,0.0,0.0,0.0,-1.0,1.0
373360,56.0,56.0,56.0,1.0,0.017857142857142856,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,18.0,0.0,0.0,0.0,-1.0,1.0
373389,74.0,74.0,74.0,1.0,0.013513513513513514,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,21.0,0.0,0.0,0.0,-1.0,1.0
373797,49.0,49.0,49.0,1.0,0.02040816326530612,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,4.0,0.0,0.0,0.0,-1.0,1.0
373906,49.0,49.0,49.0,1.0,0.02040816326530612,2.0,2.0,1.0,1.0,152400.0,152400.0,1.0,1.0,1.0,6.0,11.0,0.0,2.216666666666667,1.1083333333333334,0.0,1.0
374315,85.0,85.0,85.0,1.0,0.011764705882352941,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,11.0,1.0,0.0,0.0,-1.0,1.0
374933,63.0,63.0,63.0,1.0,0.015873015873015872,4.0,4.0,2.0,2.0,193680.0,193680.0,1.0,1.0,1.0,6.0,19.0,0.0,5.55,1.3875,0.0,1.0
375110,70.0,70.0,70.0,1.0,0.014285714285714285,2.0,2.0,1.0,1.0,38160.0,38160.0,0.0,1.0,1.0,6.0,9.0,0.0,3.566666666666667,1.7833333333333334,0.0,1.0
375270,3.0,3.0,3.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,22.0,0.0,0.0,0.0,-1.0,1.0
375318,63.0,63.0,63.0,1.0,0.015873015873015872,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,21.0,1.0,0.0,0.0,-1.0,1.0
375521,18.0,18.0,18.0,1.0,0.05555555555555555,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,10.0,0.0,0.0,0.0,-1.0,1.0
375783,82.0,82.0,82.0,1.0,0.012195121951219513,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,10.0,0.0,0.0,0.0,-1.0,1.0
375944,19.0,19.0,19.0,1.0,0.05263157894736842,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,8.0,0.0,1.7833333333333334,0.3566666666666667,-1.0,1.0
376829,49.0,49.0,49.0,1.0,0.02040816326530612,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,19.0,0.0,0.0,0.0,-1.0,1.0
377096,64.0,64.0,64.0,1.0,0.015625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,8.0,1.0,0.0,0.0,-1.0,1.0
377356,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,0.0,-1.0,1.0
377497,51.0,51.0,51.0,1.0,0.0196078431372549,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,15.0,1.0,0.0,0.0,-1.0,1.0
377699,46.0,46.0,46.0,1.0,0.021739130434782608,2.0,2.0,1.0,1.0,20760.0,20760.0,0.0,1.0,1.0,7.0,11.0,0.0,0.9333333333333333,0.4666666666666667,0.0,1.0
378180,52.0,52.0,52.0,1.0,0.019230769230769232,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,13.0,0.0,0.0,0.0,-1.0,1.0
378400,55.0,55.0,55.0,1.0,0.01818181818181818,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,11.0,0.0,0.0,0.0,-1.0,1.0
378462,27.0,27.0,27.0,1.0,0.037037037037037035,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,19.0,0.0,0.0,0.0,-1.0,1.0
379864,75.0,75.0,75.0,1.0,0.013333333333333334,2.0,2.0,1.0,1.0,109980.0,109980.0,1.0,1.0,1.0,6.0,13.0,0.0,3.466666666666667,1.7333333333333334,0.0,1.0
380660,19.0,19.0,19.0,1.0,0.05263157894736842,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,18.0,0.0,4.733333333333333,1.5777777777777777,-1.0,1.0
382311,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,9.0,0.0,0.0,0.0,-1.0,1.0
382729,30.0,30.0,30.0,1.0,0.03333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,15.0,1.0,0.0,0.0,-1.0,1.0
382731,42.0,42.0,42.0,1.0,0.023809523809523808,1.0,1.0,1.0,1.0,63840.0,63840.0,1.0,1.0,1.0,7.0,18.0,0.0,0.0,0.0,0.0,1.0
383184,65.0,65.0,65.0,1.0,0.015384615384615385,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,23.0,0.0,0.0,0.0,-1.0,1.0
383316,38.0,38.0,38.0,1.0,0.02631578947368421,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,21.0,0.0,0.1,0.05,-1.0,1.0
384535,86.0,86.0,86.0,1.0,0.011627906976744186,2.0,2.0,1.0,1.0,32520.0,32520.0,0.0,1.0,1.0,5.0,17.0,1.0,11.883333333333333,5.941666666666666,0.0,1.0
385071,49.0,49.0,49.0,1.0,0.02040816326530612,2.0,2.0,1.0,1.0,63960.0,63960.0,1.0,1.0,1.0,6.0,14.0,0.0,1.8833333333333333,0.9416666666666667,0.0,1.0
386191,61.0,61.0,61.0,1.0,0.01639344262295082,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,11.0,0.0,0.0,0.0,-1.0,1.0
386403,45.0,45.0,45.0,1.0,0.022222222222222223,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,8.0,0.0,0.0,0.0,-1.0,1.0
387068,45.0,45.0,45.0,1.0,0.022222222222222223,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,12.0,0.0,10.733333333333333,5.366666666666666,-1.0,1.0
387358,13.0,13.0,13.0,1.0,0.07692307692307693,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,9.0,0.0,0.0,0.0,-1.0,1.0
387432,31.0,31.0,31.0,1.0,0.03225806451612903,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,21.0,0.0,0.0,0.0,-1.0,1.0
387466,58.0,58.0,58.0,1.0,0.017241379310344827,4.0,4.0,2.0,2.0,63120.0,63120.0,1.0,2.0,2.0,6.0,9.0,1.0,6.333333333333333,1.5833333333333333,0.0,1.0
387521,7.0,7.0,7.0,1.0,0.14285714285714285,2.0,2.0,1.0,1.0,45000.0,45000.0,0.0,1.0,1.0,8.0,19.0,0.0,4.45,2.225,0.0,1.0
388255,68.0,29.0,97.0,2.0,0.020618556701030927,3.0,1.5,1.0,0.5,43080.0,21540.0,0.0,1.0,1.0,5.5,14.5,0.0,4.783333333333333,3.1888888888888887,0.0,1.0
389069,81.0,81.0,81.0,1.0,0.012345679012345678,2.0,2.0,1.0,1.0,20040.0,20040.0,0.0,1.0,1.0,5.0,14.0,0.0,5.35,2.675,0.0,1.0
389171,95.0,95.0,95.0,1.0,0.010526315789473684,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,12.0,0.0,0.0,0.0,-1.0,1.0
389503,33.0,33.0,33.0,1.0,0.030303030303030304,1.0,1.0,1.0,1.0,382800.0,382800.0,1.0,1.0,1.0,7.0,19.0,0.0,0.0,0.0,0.0,1.0
390426,71.0,0.0,72.0,2.0,0.027777777777777776,4.0,2.0,1.0,0.5,29880.0,14940.0,0.0,1.0,1.0,6.0,19.0,1.0,20.083333333333332,10.041666666666666,0.0,1.0
390514,79.0,79.0,79.0,1.0,0.012658227848101266,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,11.0,1.0,0.0,0.0,-1.0,1.0
390770,30.0,30.0,30.0,1.0,0.03333333333333333,2.0,2.0,1.0,1.0,52560.0,52560.0,1.0,1.0,1.0,7.0,19.0,1.0,5.083333333333333,2.5416666666666665,0.0,1.0
391363,87.0,87.0,87.0,1.0,0.011494252873563218,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,14.0,0.0,0.0,0.0,-1.0,1.0
391517,58.0,58.0,58.0,1.0,0.017241379310344827,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,11.0,1.0,0.0,0.0,-1.0,1.0
391526,38.0,38.0,38.0,1.0,0.02631578947368421,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,11.0,0.0,0.0,0.0,-1.0,1.0
392411,8.0,8.0,8.0,1.0,0.125,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,13.0,1.0,4.016666666666667,2.0083333333333333,-1.0,1.0
392448,3.0,3.0,3.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,12600.0,12600.0,0.0,1.0,1.0,8.0,23.0,0.0,0.0,0.0,0.0,1.0
392507,8.0,8.0,8.0,1.0,0.125,2.0,2.0,1.0,1.0,195120.0,195120.0,1.0,1.0,1.0,8.0,19.0,1.0,12.383333333333333,6.191666666666666,0.0,1.0
394247,18.0,18.0,18.0,1.0,0.05555555555555555,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,18.0,0.0,0.0,0.0,-1.0,1.0
395522,83.0,0.0,83.0,2.0,0.024096385542168676,4.0,2.0,2.0,1.0,102120.0,51060.0,0.5,1.0,1.0,5.0,19.0,0.0,5.366666666666666,2.683333333333333,0.0,1.0
395884,27.0,27.0,27.0,1.0,0.037037037037037035,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,12.0,0.0,0.0,0.0,-1.0,1.0
396537,8.0,8.0,8.0,1.0,0.125,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,8.0,14.0,1.0,18.7,4.675,-1.0,1.0
396761,70.0,6.0,77.0,2.0,0.025974025974025976,5.0,2.5,3.0,1.5,483360.0,241680.0,1.0,1.0,1.5,6.0,12.5,0.0,4.566666666666666,1.8266666666666667,0.0,1.0
397522,59.0,59.0,59.0,1.0,0.01694915254237288,2.0,2.0,1.0,1.0,142200.0,142200.0,1.0,1.0,1.0,6.0,12.0,0.0,4.816666666666666,2.408333333333333,0.0,1.0
398305,10.0,10.0,10.0,1.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,14.0,0.0,0.0,0.0,-1.0,1.0
398617,26.0,26.0,26.0,1.0,0.038461538461538464,3.0,3.0,1.0,1.0,31320.0,31320.0,0.0,1.0,1.0,7.0,15.0,0.0,9.683333333333334,3.227777777777778,0.0,1.0
398756,94.0,0.0,94.0,2.0,0.02127659574468085,2.0,1.0,1.0,0.5,18600.0,9300.0,0.0,1.0,1.0,5.0,16.5,0.0,0.0,0.0,0.0,0.0
399823,11.0,11.0,11.0,1.0,0.09090909090909091,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,3.783333333333333,1.8916666666666666,-1.0,1.0
400159,13.0,13.0,52.0,4.0,0.07692307692307693,9.0,2.25,2.0,0.5,155220.0,38805.0,0.25,1.5,2.25,6.5,10.25,0.5,2.0166666666666666,0.8962962962962963,0.0,0.0
400794,12.0,0.0,12.0,2.0,0.16666666666666666,2.0,1.0,1.0,0.5,19800.0,9900.0,0.0,1.0,1.0,8.0,19.0,0.0,0.0,0.0,0.0,1.0
401019,23.0,23.0,23.0,1.0,0.043478260869565216,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,12.0,1.0,0.0,0.0,-1.0,1.0
401095,39.0,39.0,39.0,1.0,0.02564102564102564,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,2.0,0.0,0.0,0.0,-1.0,1.0
401220,52.0,52.0,52.0,1.0,0.019230769230769232,2.0,2.0,1.0,1.0,21600.0,21600.0,0.0,1.0,1.0,6.0,10.0,0.0,1.4,0.7,0.0,0.0
401615,79.0,79.0,79.0,1.0,0.012658227848101266,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,9.0,1.0,0.0,0.0,-1.0,1.0
401711,87.0,87.0,87.0,1.0,0.011494252873563218,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,14.0,0.0,0.0,0.0,-1.0,1.0
401785,61.0,61.0,61.0,1.0,0.01639344262295082,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,15.0,0.0,0.0,0.0,-1.0,1.0
401852,33.0,33.0,33.0,1.0,0.030303030303030304,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,14.0,0.0,0.0,0.0,-1.0,1.0
402170,90.0,90.0,90.0,1.0,0.011111111111111112,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,15.0,0.0,0.0,0.0,-1.0,1.0
402224,7.0,7.0,7.0,1.0,0.14285714285714285,2.0,2.0,1.0,1.0,38280.0,38280.0,0.0,1.0,1.0,8.0,18.0,0.0,3.1666666666666665,1.5833333333333333,0.0,1.0
402233,82.0,82.0,82.0,1.0,0.012195121951219513,2.0,2.0,1.0,1.0,77040.0,77040.0,1.0,1.0,1.0,5.0,14.0,0.0,1.3833333333333333,0.6916666666666667,0.0,1.0
404907,73.0,0.0,73.0,2.0,0.0273972602739726,2.0,1.0,1.0,0.5,8160.0,4080.0,0.0,1.0,1.0,6.0,15.5,0.0,0.0,0.0,0.0,1.0
404945,20.0,20.0,20.0,1.0,0.05,2.0,2.0,1.0,1.0,33480.0,33480.0,0.0,1.0,1.0,7.0,18.0,0.0,4.65,2.325,0.0,1.0
405120,33.0,0.0,33.0,2.0,0.06060606060606061,3.0,1.5,1.0,0.5,21840.0,10920.0,0.0,1.0,1.0,7.0,10.0,0.0,8.933333333333334,5.955555555555556,0.0,1.0
405379,42.0,42.0,42.0,1.0,0.023809523809523808,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,11.0,0.0,0.0,0.0,-1.0,1.0
406902,6.0,6.0,12.0,2.0,0.16666666666666666,3.0,1.5,1.0,0.5,12960.0,6480.0,0.0,1.0,1.0,8.0,16.0,0.0,3.1333333333333333,2.088888888888889,0.0,0.0
406924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,12.0,1.0,0.0,0.0,-1.0,1.0
407615,26.0,0.0,26.0,2.0,0.07692307692307693,2.0,1.0,1.0,0.5,43080.0,21540.0,0.0,1.0,1.0,7.0,15.0,0.0,0.0,0.0,0.0,1.0
407779,27.0,27.0,27.0,1.0,0.037037037037037035,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,-1.0,1.0
408161,25.0,25.0,25.0,1.0,0.04,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,14.0,0.0,0.7833333333333333,0.2611111111111111,-1.0,1.0
408833,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,9.0,1.0,0.0,0.0,-1.0,0.0
408928,78.0,78.0,78.0,1.0,0.01282051282051282,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,21.0,1.0,0.0,0.0,-1.0,1.0
410314,30.0,30.0,30.0,1.0,0.03333333333333333,3.0,3.0,1.0,1.0,13080.0,13080.0,0.0,1.0,2.0,7.0,22.0,0.0,5.016666666666667,1.6722222222222223,0.0,1.0
410367,72.0,72.0,72.0,1.0,0.013888888888888888,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,10.0,1.0,0.0,0.0,-1.0,1.0
410385,37.0,26.0,64.0,2.0,0.03125,3.0,1.5,1.0,0.5,185880.0,92940.0,0.5,1.0,1.0,6.5,16.0,1.0,2.2666666666666666,1.511111111111111,0.0,1.0
410671,64.0,64.0,64.0,1.0,0.015625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,10.0,1.0,0.0,0.0,-1.0,1.0
410715,3.0,3.0,3.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,16.0,0.0,0.0,0.0,-1.0,1.0
411298,93.0,93.0,93.0,1.0,0.010752688172043012,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,17.0,1.0,0.0,0.0,-1.0,1.0
411667,81.0,81.0,81.0,1.0,0.012345679012345678,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,21.0,0.0,0.0,0.0,-1.0,1.0
412280,48.0,48.0,48.0,1.0,0.020833333333333332,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,20.0,0.0,0.0,0.0,-1.0,1.0
412298,20.0,20.0,20.0,1.0,0.05,3.0,3.0,1.0,1.0,39720.0,39720.0,0.0,1.0,1.0,7.0,16.0,0.0,5.333333333333333,1.7777777777777777,0.0,1.0
412781,26.0,26.0,26.0,1.0,0.038461538461538464,3.0,3.0,2.0,2.0,174960.0,174960.0,1.0,2.0,2.0,7.0,11.0,0.0,7.433333333333334,2.477777777777778,0.0,1.0
413322,76.0,76.0,76.0,1.0,0.013157894736842105,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,12.0,0.0,0.0,0.0,-1.0,1.0
413471,34.0,34.0,34.0,1.0,0.029411764705882353,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,20.0,0.0,0.0,0.0,-1.0,1.0
414018,34.0,34.0,34.0,1.0,0.029411764705882353,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,8.0,0.0,0.0,0.0,-1.0,1.0
414088,26.0,26.0,26.0,1.0,0.038461538461538464,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,13.0,0.0,0.0,0.0,-1.0,1.0
414326,87.0,87.0,87.0,1.0,0.011494252873563218,1.0,1.0,1.0,1.0,44160.0,44160.0,0.0,1.0,1.0,5.0,13.0,0.0,0.0,0.0,0.0,1.0
414971,94.0,94.0,94.0,1.0,0.010638297872340425,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,10.0,0.0,0.0,0.0,-1.0,1.0
415453,24.0,9.5,44.0,3.0,0.06818181818181818,5.0,1.6666666666666667,2.0,0.6666666666666666,49320.0,16440.0,0.3333333333333333,1.0,1.3333333333333333,7.0,17.0,0.3333333333333333,3.283333333333333,1.97,0.0,1.0
415617,63.0,63.0,63.0,1.0,0.015873015873015872,2.0,2.0,1.0,1.0,22200.0,22200.0,0.0,1.0,1.0,6.0,13.0,0.0,2.1166666666666667,1.0583333333333333,0.0,1.0
416275,26.0,26.0,26.0,1.0,0.038461538461538464,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,11.0,0.0,0.0,0.0,-1.0,1.0
417183,26.0,26.0,26.0,1.0,0.038461538461538464,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,12.0,0.0,0.0,0.0,-1.0,1.0
417312,86.0,0.2857142857142857,93.0,15.0,0.16129032258064516,58.0,3.8666666666666667,4.0,0.26666666666666666,571800.0,38120.0,0.06666666666666667,1.4666666666666666,3.8666666666666667,5.0,6.6,0.4666666666666667,9.58,2.4775862068965515,0.0,1.0
418115,33.0,33.0,33.0,1.0,0.030303030303030304,2.0,2.0,1.0,1.0,40080.0,40080.0,0.0,1.0,1.0,7.0,9.0,0.0,7.183333333333334,3.591666666666667,0.0,1.0
418990,86.0,86.0,86.0,1.0,0.011627906976744186,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,7.0,1.0,0.0,0.0,-1.0,1.0
419095,40.0,40.0,40.0,1.0,0.025,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,22.0,0.0,0.0,0.0,-1.0,1.0
419430,36.0,36.0,36.0,1.0,0.027777777777777776,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,16.0,1.0,0.0,0.0,-1.0,1.0
419771,39.0,0.0,39.0,2.0,0.05128205128205128,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,17.0,0.0,0.0,0.0,-1.0,1.0
420220,63.0,63.0,63.0,1.0,0.015873015873015872,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,7.0,0.0,0.0,0.0,-1.0,0.0
420413,51.0,51.0,51.0,1.0,0.0196078431372549,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,13.0,1.0,5.0,1.25,-1.0,1.0
420548,29.0,29.0,29.0,1.0,0.034482758620689655,2.0,2.0,1.0,1.0,177480.0,177480.0,1.0,1.0,1.0,7.0,13.0,1.0,4.816666666666666,2.408333333333333,0.0,1.0
421994,47.0,47.0,47.0,1.0,0.02127659574468085,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,-1.0,1.0
422382,52.0,52.0,52.0,1.0,0.019230769230769232,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,13.0,0.0,0.48333333333333334,0.24166666666666667,-1.0,1.0
422724,57.0,57.0,57.0,1.0,0.017543859649122806,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,11.0,1.0,0.0,0.0,-1.0,1.0
422745,95.0,95.0,95.0,1.0,0.010526315789473684,3.0,3.0,2.0,2.0,152520.0,152520.0,1.0,2.0,2.0,5.0,14.0,0.0,2.6333333333333333,0.8777777777777778,0.0,1.0
422864,48.0,0.0,48.0,4.0,0.08333333333333333,22.0,5.5,0.0,0.0,0.0,0.0,0.0,1.25,5.25,6.0,14.5,0.0,11.4125,2.0749999999999997,-1.0,1.0
423595,92.0,92.0,92.0,1.0,0.010869565217391304,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,14.0,1.0,0.0,0.0,-1.0,1.0
424291,39.0,39.0,39.0,1.0,0.02564102564102564,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,10.0,0.0,0.0,0.0,-1.0,1.0
424432,84.0,0.0,84.0,2.0,0.023809523809523808,2.0,1.0,1.0,0.5,100920.0,50460.0,0.5,1.0,1.0,5.0,9.0,0.0,0.0,0.0,0.0,1.0
424533,34.0,34.0,34.0,1.0,0.029411764705882353,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,5.0,0.0,0.0,0.0,-1.0,1.0
424568,47.0,47.0,47.0,1.0,0.02127659574468085,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,14.0,0.0,0.0,0.0,-1.0,1.0
424747,49.0,49.0,49.0,1.0,0.02040816326530612,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,11.0,0.0,0.0,0.0,-1.0,1.0
424920,55.0,55.0,55.0,1.0,0.01818181818181818,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,12.0,0.0,0.0,0.0,-1.0,1.0
426307,41.0,41.0,41.0,1.0,0.024390243902439025,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,9.0,0.0,0.0,0.0,-1.0,1.0
427158,4.0,4.0,4.0,1.0,0.25,2.0,2.0,1.0,1.0,12600.0,12600.0,0.0,1.0,1.0,8.0,0.0,0.0,2.5833333333333335,1.2916666666666667,0.0,1.0
427662,20.0,20.0,20.0,1.0,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,10.0,0.0,0.0,0.0,-1.0,1.0
427854,26.0,26.0,26.0,1.0,0.038461538461538464,2.0,2.0,1.0,1.0,29880.0,29880.0,0.0,1.0,1.0,7.0,11.0,0.0,6.533333333333333,3.2666666666666666,0.0,1.0
428886,74.0,74.0,74.0,1.0,0.013513513513513514,2.0,2.0,1.0,1.0,14400.0,14400.0,0.0,1.0,1.0,6.0,13.0,0.0,4.35,2.175,0.0,1.0
429041,37.0,37.0,37.0,1.0,0.02702702702702703,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,23.0,0.0,0.0,0.0,-1.0,1.0
429175,33.0,33.0,33.0,1.0,0.030303030303030304,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,16.0,0.0,0.2,0.06666666666666667,-1.0,1.0
429658,40.0,2.0,43.0,2.0,0.046511627906976744,3.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,17.0,0.5,0.0,0.0,-1.0,1.0
431866,63.0,63.0,63.0,1.0,0.015873015873015872,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,12.0,0.0,0.0,0.0,-1.0,1.0
432174,76.0,76.0,76.0,1.0,0.013157894736842105,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,20.0,0.0,0.0,0.0,-1.0,1.0
432569,64.0,64.0,64.0,1.0,0.015625,2.0,2.0,1.0,1.0,5160.0,5160.0,0.0,1.0,1.0,6.0,12.0,1.0,0.8833333333333333,0.44166666666666665,0.0,1.0
432861,57.0,57.0,57.0,1.0,0.017543859649122806,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,21.0,1.0,0.0,0.0,-1.0,1.0
